1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+02,1.110000000000000000e+02,1.349500000000000000e+04
1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+02,1.110000000000000000e+02,1.650000000000000000e+04
1.000000000000000000e+00,2.000000000000000000e+00,1.520000000000000000e+02,1.540000000000000000e+02,1.650000000000000000e+04
1.000000000000000000e+00,3.000000000000000000e+00,1.090000000000000000e+02,1.020000000000000000e+02,1.395000000000000000e+04
1.000000000000000000e+00,3.000000000000000000e+00,1.360000000000000000e+02,1.150000000000000000e+02,1.745000000000000000e+04
1.000000000000000000e+00,3.000000000000000000e+00,1.360000000000000000e+02,1.100000000000000000e+02,1.525000000000000000e+04
1.000000000000000000e+00,3.000000000000000000e+00,1.360000000000000000e+02,1.100000000000000000e+02,1.771000000000000000e+04
1.000000000000000000e+00,3.000000000000000000e+00,1.360000000000000000e+02,1.100000000000000000e+02,1.892000000000000000e+04
1.000000000000000000e+00,3.000000000000000000e+00,1.310000000000000000e+02,1.400000000000000000e+02,2.387500000000000000e+04
1.000000000000000000e+00,3.000000000000000000e+00,1.310000000000000000e+02,1.600000000000000000e+02,1.785916700000000128e+04
1.000000000000000000e+00,3.000000000000000000e+00,1.080000000000000000e+02,1.010000000000000000e+02,1.643000000000000000e+04
1.000000000000000000e+00,3.000000000000000000e+00,1.080000000000000000e+02,1.010000000000000000e+02,1.692500000000000000e+04
1.000000000000000000e+00,3.000000000000000000e+00,1.640000000000000000e+02,1.210000000000000000e+02,2.097000000000000000e+04
1.000000000000000000e+00,3.000000000000000000e+00,1.640000000000000000e+02,1.210000000000000000e+02,2.110500000000000000e+04
1.000000000000000000e+00,3.000000000000000000e+00,1.640000000000000000e+02,1.210000000000000000e+02,2.456500000000000000e+04
1.000000000000000000e+00,3.000000000000000000e+00,2.090000000000000000e+02,1.820000000000000000e+02,3.076000000000000000e+04
1.000000000000000000e+00,3.000000000000000000e+00,2.090000000000000000e+02,1.820000000000000000e+02,4.131500000000000000e+04
1.000000000000000000e+00,3.000000000000000000e+00,2.090000000000000000e+02,1.820000000000000000e+02,3.688000000000000000e+04
1.000000000000000000e+00,4.000000000000000000e+00,6.100000000000000000e+01,4.800000000000000000e+01,5.151000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+01,7.000000000000000000e+01,6.295000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+01,7.000000000000000000e+01,6.575000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+01,6.800000000000000000e+01,5.572000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+01,6.800000000000000000e+01,6.377000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,9.800000000000000000e+01,1.020000000000000000e+02,7.957000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+01,6.800000000000000000e+01,6.229000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+01,6.800000000000000000e+01,6.692000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+01,6.800000000000000000e+01,7.609000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,9.800000000000000000e+01,1.020000000000000000e+02,8.558000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,1.220000000000000000e+02,8.800000000000000000e+01,8.921000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,1.560000000000000000e+02,1.450000000000000000e+02,1.296400000000000000e+04
1.000000000000000000e+00,3.000000000000000000e+00,9.200000000000000000e+01,5.800000000000000000e+01,6.479000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,9.200000000000000000e+01,7.600000000000000000e+01,6.855000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,7.900000000000000000e+01,6.000000000000000000e+01,5.399000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,9.200000000000000000e+01,7.600000000000000000e+01,6.529000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,9.200000000000000000e+01,7.600000000000000000e+01,7.129000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,9.200000000000000000e+01,7.600000000000000000e+01,7.295000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,9.200000000000000000e+01,7.600000000000000000e+01,7.295000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,1.100000000000000000e+02,8.600000000000000000e+01,7.895000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,1.100000000000000000e+02,8.600000000000000000e+01,9.095000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,1.100000000000000000e+02,8.600000000000000000e+01,8.845000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,1.100000000000000000e+02,8.600000000000000000e+01,1.029500000000000000e+04
1.000000000000000000e+00,3.000000000000000000e+00,1.100000000000000000e+02,1.010000000000000000e+02,1.294500000000000000e+04
1.000000000000000000e+00,3.000000000000000000e+00,1.100000000000000000e+02,1.000000000000000000e+02,1.034500000000000000e+04
1.000000000000000000e+00,3.000000000000000000e+00,1.110000000000000000e+02,7.800000000000000000e+01,6.785000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+01,7.000000000000000000e+01,8.916500000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+01,7.000000000000000000e+01,8.916500000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,1.190000000000000000e+02,9.000000000000000000e+01,1.104800000000000000e+04
1.000000000000000000e+00,1.000000000000000000e+00,2.580000000000000000e+02,1.760000000000000000e+02,3.225000000000000000e+04
1.000000000000000000e+00,1.000000000000000000e+00,2.580000000000000000e+02,1.760000000000000000e+02,3.555000000000000000e+04
1.000000000000000000e+00,2.000000000000000000e+00,3.260000000000000000e+02,2.620000000000000000e+02,3.600000000000000000e+04
1.000000000000000000e+00,3.000000000000000000e+00,9.100000000000000000e+01,6.800000000000000000e+01,5.195000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,9.100000000000000000e+01,6.800000000000000000e+01,6.095000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,9.100000000000000000e+01,6.800000000000000000e+01,6.795000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,9.100000000000000000e+01,6.800000000000000000e+01,6.695000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,9.100000000000000000e+01,6.800000000000000000e+01,7.395000000000000000e+03
1.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+01,1.010000000000000000e+02,1.094500000000000000e+04
1.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+01,1.010000000000000000e+02,1.184500000000000000e+04
1.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+01,1.010000000000000000e+02,1.364500000000000000e+04
1.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+01,1.350000000000000000e+02,1.564500000000000000e+04
1.000000000000000000e+00,3.000000000000000000e+00,1.220000000000000000e+02,8.400000000000000000e+01,8.845000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,1.220000000000000000e+02,8.400000000000000000e+01,8.495000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,1.220000000000000000e+02,8.400000000000000000e+01,1.059500000000000000e+04
1.000000000000000000e+00,3.000000000000000000e+00,1.220000000000000000e+02,8.400000000000000000e+01,1.024500000000000000e+04
2.000000000000000000e+00,3.000000000000000000e+00,1.220000000000000000e+02,6.400000000000000000e+01,1.079500000000000000e+04
1.000000000000000000e+00,3.000000000000000000e+00,1.220000000000000000e+02,8.400000000000000000e+01,1.124500000000000000e+04
1.000000000000000000e+00,3.000000000000000000e+00,1.400000000000000000e+02,1.200000000000000000e+02,1.828000000000000000e+04
2.000000000000000000e+00,3.000000000000000000e+00,1.340000000000000000e+02,7.200000000000000000e+01,1.834400000000000000e+04
2.000000000000000000e+00,3.000000000000000000e+00,1.830000000000000000e+02,1.230000000000000000e+02,2.555200000000000000e+04
2.000000000000000000e+00,3.000000000000000000e+00,1.830000000000000000e+02,1.230000000000000000e+02,2.824800000000000000e+04
2.000000000000000000e+00,3.000000000000000000e+00,1.830000000000000000e+02,1.230000000000000000e+02,2.817600000000000000e+04
2.000000000000000000e+00,3.000000000000000000e+00,1.830000000000000000e+02,1.230000000000000000e+02,3.160000000000000000e+04
1.000000000000000000e+00,2.000000000000000000e+00,2.340000000000000000e+02,1.550000000000000000e+02,3.418400000000000000e+04
1.000000000000000000e+00,2.000000000000000000e+00,2.340000000000000000e+02,1.550000000000000000e+02,3.505600000000000000e+04
1.000000000000000000e+00,2.000000000000000000e+00,3.080000000000000000e+02,1.840000000000000000e+02,4.096000000000000000e+04
1.000000000000000000e+00,2.000000000000000000e+00,3.040000000000000000e+02,1.840000000000000000e+02,4.540000000000000000e+04
1.000000000000000000e+00,3.000000000000000000e+00,1.400000000000000000e+02,1.750000000000000000e+02,1.650300000000000000e+04
1.000000000000000000e+00,3.000000000000000000e+00,9.200000000000000000e+01,6.800000000000000000e+01,5.389000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,9.200000000000000000e+01,6.800000000000000000e+01,6.189000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,9.200000000000000000e+01,6.800000000000000000e+01,6.669000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,9.800000000000000000e+01,1.020000000000000000e+02,7.689000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,1.100000000000000000e+02,1.160000000000000000e+02,9.959000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,1.220000000000000000e+02,8.800000000000000000e+01,8.499000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,1.560000000000000000e+02,1.450000000000000000e+02,1.262900000000000000e+04
1.000000000000000000e+00,3.000000000000000000e+00,1.560000000000000000e+02,1.450000000000000000e+02,1.486900000000000000e+04
1.000000000000000000e+00,3.000000000000000000e+00,1.560000000000000000e+02,1.450000000000000000e+02,1.448900000000000000e+04
1.000000000000000000e+00,3.000000000000000000e+00,1.220000000000000000e+02,8.800000000000000000e+01,6.989000000000000000e+03
1.000000000000000000e+00,3.000000000000000000e+00,1.220000000000000000e+02,8.800000000000000000e+01,8.189000000000000000e+03
